timecreated,timemodified,assignmentid,assignmentname,courseid,coursename,userid,assessment_json
2017-03-28,2017-03-28,735,Output voltage adjustment in an alternator ( CDVR ) Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002540 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002540 Skill definition__1740130722566.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002540 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002540 Participant worksheet__1740130594328.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,738,Output voltage adjustment in an alternator ( LS Models ) Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002535 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002535 Skill definition__1740130687540.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002535 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002535 Participant worksheet__1740130654621.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,741,Quadrature droop adjustment in an alternator ( CDVR ) Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002541 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002541 Skill definition__1740130460283.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002541 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002541 Participant worksheet__1740130695033.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,744,Quadrature droop adjustment in an alternator ( LS Models ) Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002536 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002536 Skill definition__1740130518674.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002536 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002536 Participant worksheet__1740130463598.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,747,Engine and alternator setpoints programming in EMCP 3 series Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002523 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002523 Skill definition__1740130520747.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002523 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002523 Participant worksheet__1740130651424.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,750,Engine and alternator setpoints programming in EMCP 2 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002517 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002517 Skill definition__1740130475806.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002517 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002517 Participant worksheet__1740130493193.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,753,Engine setpoint verification test in EMCP 2 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002519 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002519 Skill definition__1740130467007.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002519 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002519 Participant worksheet__1740130524407.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,756,Field flashing of Alternators Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002559 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002559 Skill definition__1740130467555.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002559 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002559 Participant worksheet__1740130655358.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,759,Programming of Cyclic timer in EMCP 3 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002528 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002528 Skill definition__1740130590460.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002528 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002528 Participant worksheet__1740130501933.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,762,Programming of digital Inputs & Outputs in EMCP 3  Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002527 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002527 Skill definition__1740130620993.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002527 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002527 Participant worksheet__1740130694897.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,765,Programming of spare analog inputs in EMCP 3 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002525 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002525 Skill definition__1740130641666.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002525 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002525 Participant worksheet__1740130802957.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,768,Programming of spare relay in EMCP 3 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002526 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002526 Skill definition__1740130503819.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002526 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002526 Participant worksheet__1740130709371.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,771,Programming of spare relay in EMCP 2 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002520 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002520 Skill definition__1740130812916.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002520 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002520 Participant worksheet__1740130824868.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,774,Protective relaying setpoints programming in EMCP 3 series Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002524 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002524 Skill definition__1740130579677.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002524 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002524 Participant worksheet__1740130597936.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,777,Protective Relaying setpoints programming in EMCP 2 Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002518 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002518 Skill definition__1740130548361.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002518 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002518 Participant worksheet__1740130724204.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,780,"Calculation of Setpoints for Over current , Earth Fault & Earth Leakage Relay Workorder 1",723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002557 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002557 Skill definition__1740130791282.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": []
  }
}"
2017-03-28,2017-03-28,783,Configuration of Easygen for Island Mode Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002552 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002552 Skill definition__1740130598916.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002552 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002552 Participant worksheet__1740130542625.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,786,Configuration of EGCP 2  for Island mode Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002550 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002550 Skill definition__1740130756927.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002550 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002550 Participant worksheet__1740130846893.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,789,Insulation resistance measurement of alternator windings Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002514 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002514 Skill definition__1740130791828.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002514 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002514 Participant worksheet__1740130495654.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,792,Rotating rectifier assembly testing Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002511 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002511 Skill definition__1740130840916.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002511 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002511 Participant worksheet__1740130474574.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,795,Surge supressor testing Workorder 1,723,Electric Power Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002512 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002512 Skill definition__1740130486005.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002512 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002512 Participant worksheet__1740130610028.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,798,Test and adjust the brake system air pressures Workorder 1,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002333 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002333 Skill definition__1740130479582.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002333 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002333 Participant worksheet__1740130480535.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,799,Test and adjust the brake system air pressures Workorder 2,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002333 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002333 Skill definition__1740130479582.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002333 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002333 Participant worksheet__1740130480535.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,800,Test and adjust the brake system air pressures Workorder 3,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002333 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002333 Skill definition__1740130479582.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002333 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002333 Participant worksheet__1740130480535.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,801,Test and adjust the brake system hydraulic pressures Workorder 1,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002337 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002337 Skill definition__1740130537886.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002337 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002337 Participant worksheet__1740130461414.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,802,Test and adjust the brake system hydraulic pressures Workorder 2,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002337 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002337 Skill definition__1740130537886.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002337 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002337 Participant worksheet__1740130461414.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,803,Test and adjust the brake system hydraulic pressures Workorder 3,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002337 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002337 Skill definition__1740130537886.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002337 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002337 Participant worksheet__1740130461414.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,804,Purge air from the brake system  Workorder 1,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002338 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002338 Skill definition__1740130496338.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002338 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002338 Participant worksheet__1740130710295.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,805,Purge air from the brake system  Workorder 2,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002338 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002338 Skill definition__1740130496338.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002338 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002338 Participant worksheet__1740130710295.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,806,Purge air from the brake system  Workorder 3,716,Brakes Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002338 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002338 Skill definition__1740130496338.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002338 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002338 Participant worksheet__1740130710295.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,807,Turbocharger & Waste gate (if applicable) inspection  Workorder 1,717,Engine Performance Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002413 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002413 Skill definition__1740130492781.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002413 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002413 Participant worksheet__1740130576187.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,810,Speed timing sensor calibration  Workorder 1,717,Engine Performance Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002417 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002417 Skill definition__1740130483338.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002417 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002417 Participant worksheet__1740130547967.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,834,SOS results interpretation on diesel engines Workorder 1,718,Engine Repair Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50017713 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50017713 Skill definition__1740130611383.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50017713 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50017713  SOS D8Z__1740130599233.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,835,SOS results interpretation on diesel engines Workorder 2,718,Engine Repair Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50017713 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50017713 Skill definition__1740130611383.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50017713 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50017713  SOS D8Z__1740130599233.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,836,SOS results interpretation on diesel engines Workorder 3,718,Engine Repair Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50017713 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50017713 Skill definition__1740130611383.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50017713 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50017713  SOS D8Z__1740130599233.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,837,Overhauling and inspection of components with GRPTS Workorder 1,718,Engine Repair Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002408 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002408 Skill definition__1740130506376.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002408 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002408 Participant worksheet__1740130726730.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,840,Pressure test and adjust in PPPC hydraulic system Workorder 1,720,Hydraulics Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002219 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002219 Skill definition__1740130531618.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002219 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002219 Participant worksheet (1)__1740130554219.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,841,Pressure test and adjust in PPPC hydraulic system Workorder 2,720,Hydraulics Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002219 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002219 Skill definition__1740130531618.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002219 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002219 Participant worksheet (1)__1740130554219.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,842,Pressure test and adjust in PPPC hydraulic system Workorder 3,720,Hydraulics Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002219 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002219 Skill definition__1740130531618.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002219 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002219 Participant worksheet (1)__1740130554219.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,843,Lift/Tilt linkage and lever position sensors calibration Workorder 1,720,Hydraulics Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002226 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002226 Skill definition__1740130511819.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002226 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002226 Participant worksheet__1740130857328.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,844,Lift/Tilt linkage and lever position sensors calibration Workorder 2,720,Hydraulics Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002226 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002226 Skill definition__1740130511819.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002226 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002226 Participant worksheet__1740130857328.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,846,Calibration and adjustment of displacement control valve in hydrostatic drive Workorder 1,720,Hydraulics Level 2 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002247 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002247 Skill definition__1740130819572.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002247 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002247 Participant worksheet__1740130648907.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
